YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,주산지,지역 이름,품목코드 ,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 
202006하순,15205.0,감자 수미,20키로상자,상,20325.5,25177.1111111111,28288.2222222222,19100.25,21779.2083333333,2020,하순,2020-06-21,감자 수미,감자 수미,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,174.6308724832213,0.5814595173379458,,,,,,,,,,,,,,,,
202007상순,15205.0,감자 수미,20키로상자,상,19618.4444444444,20325.5,27899.2222222222,16363.6666666666,20240.8703703703,2020,상순,2020-07-01,감자 수미,감자 수미,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,176.69798657718104,0.6084649452661485,,,,,,,,,,,,,,,,
202007중순,15205.0,감자 수미,20키로상자,상,20345.875,19618.4444444444,25177.1111111111,19713.4444444444,21934.5277777777,2020,중순,2020-07-11,감자 수미,감자 수미,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,225.1892617449663,0.6361297817608497,,,,,,,,,,,,,,,,
202007하순,15205.0,감자 수미,20키로상자,상,22674.9,20345.875,20325.5,19781.8888888888,23553.7851851851,2020,하순,2020-07-21,감자 수미,감자 수미,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,345.4053691275166,0.6715157728520756,,,,,,,,,,,,,,,,
202008상순,15205.0,감자 수미,20키로상자,상,27167.5714285714,22674.9,19618.4444444444,18478.875,23731.1071428571,2020,상순,2020-08-01,감자 수미,감자 수미,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,564.3785234899326,0.7089251386829242,,,,,,,,,,,,,,,,
202008중순,15205.0,감자 수미,20키로상자,상,29195.1111111111,27167.5714285714,20345.875,18589.375,25309.074074074,2020,중순,2020-08-11,감자 수미,감자 수미,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,585.9302013422816,0.7420705687535825,,,,,,,,,,,,,,,,
202008하순,15205.0,감자 수미,20키로상자,상,30142.6666666666,29195.1111111111,22674.9,16749.9,25821.7851851851,2020,하순,2020-08-21,감자 수미,감자 수미,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,623.3516778523489,0.7745907423087779,,,,,,,,,,,,,,,,
202009상순,15205.0,감자 수미,20키로상자,상,29065.1111111111,30142.6666666666,27167.5714285714,17472.125,25125.0138888888,2020,상순,2020-09-01,감자 수미,감자 수미,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,772.6469798657715,0.7957498659648096,,,,,,,,,,,,,,,,
202009중순,15205.0,감자 수미,20키로상자,상,30463.625,29065.1111111111,29195.1111111111,17827.0,25032.3314814814,2020,중순,2020-09-11,감자 수미,감자 수미,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,756.3194630872481,0.8013028507923278,,,,,,,,,,,,,,,,
202009하순,15205.0,감자 수미,20키로상자,상,32092.7777777777,30463.625,30142.6666666666,16790.875,25670.5608465608,2020,하순,2020-09-21,감자 수미,감자 수미,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,737.546308724832,0.8047288011475919,,,,,,,,,,,,,,,,
202010상순,15205.0,감자 수미,20키로상자,상,30682.3333333333,32092.7777777777,29065.1111111111,16971.6666666666,25920.5592592592,2020,상순,2020-10-01,감자 수미,감자 수미,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,736.794630872483,0.8031187617241966,,,,,,,,,,,,,,,,
202010중순,15205.0,감자 수미,20키로상자,상,27132.75,30682.3333333333,30463.625,18049.625,25901.1574074074,2020,중순,2020-10-11,감자 수미,감자 수미,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,732.4201342281877,0.7916453409604094,,,,,,,,,,,,,,,,
202010하순,15205.0,감자 수미,20키로상자,상,28129.3,27132.75,32092.7777777777,16343.6,25829.5814814814,2020,하순,2020-10-21,감자 수미,감자 수미,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,705.1892617449662,0.7773952954675845,,,,,,,,,,,,,,,,
202011상순,15205.0,감자 수미,20키로상자,상,28878.875,28129.3,30682.3333333333,19046.625,27781.1712962962,2020,상순,2020-11-01,감자 수미,감자 수미,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,662.3006711409394,0.7592318978873601,,,,,,,,,,,,,,,,
202011중순,15205.0,감자 수미,20키로상자,상,28705.3333333333,28878.875,27132.75,19557.1111111111,28977.2592592592,2020,중순,2020-11-11,감자 수미,감자 수미,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,656.3892617449662,0.7437240511211946,,,,,,,,,,,,,,,,
202011하순,15205.0,감자 수미,20키로상자,상,28987.25,28705.3333333333,28129.3,20174.5555555555,30899.287037037,2020,하순,2020-11-21,감자 수미,감자 수미,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,602.6738255033555,0.7213762766088347,,,,,,,,,,,,,,,,
202012상순,15205.0,감자 수미,20키로상자,상,28334.0,28987.25,28878.875,20087.875,30608.2731481481,2020,상순,2020-12-01,감자 수미,감자 수미,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,481.6120805369127,0.692037037037037,,,,,,,,,,,,,,,,
202012중순,15205.0,감자 수미,20키로상자,상,27792.625,28334.0,28705.3333333333,18996.0,31817.0416666666,2020,중순,2020-12-11,감자 수미,감자 수미,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,256.97583892617433,0.6293172960623573,,,,,,,,,,,,,,,,
202012하순,15205.0,감자 수미,20키로상자,상,29702.2,27792.625,28987.25,23131.5555555555,32817.6148148148,2020,하순,2020-12-21,감자 수미,감자 수미,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,238.66845637583882,0.5681069680359117,,,,,,,,,,,,,,,,
202101상순,15205.0,감자 수미,20키로상자,상,40769.1666666666,29702.2,28334.0,25534.5714285714,32968.8095238095,2021,상순,2021-01-01,감자 수미,감자 수미,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,184.59328859060392,0.46390383210466885,,,,,,,,,,,,,,,,
202101중순,15205.0,감자 수미,20키로상자,상,42077.3333333333,40769.1666666666,27792.625,31222.625,33322.3425925925,2021,중순,2021-01-11,감자 수미,감자 수미,1,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36.846979865771694,0.39450395901257557,,,,,,,,,,,,,,,,
202101하순,15205.0,감자 수미,20키로상자,상,38563.3333333333,42077.3333333333,29702.2,25292.625,33510.0185185185,2021,하순,2021-01-21,감자 수미,감자 수미,1,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.264429530201205,0.3689954051796156,,,,,,,,,,,,,,,,
202102상순,15205.0,감자 수미,20키로상자,상,44619.1111111111,38563.3333333333,40769.1666666666,32808.625,35970.4379629629,2021,상순,2021-02-01,감자 수미,감자 수미,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,41.00939597315421,0.34613133739912516,,,,,,,,,,,,,,,,
202102중순,15205.0,감자 수미,20키로상자,상,37598.1428571428,44619.1111111111,42077.3333333333,31611.1111111111,34875.9351851851,2021,중순,2021-02-11,감자 수미,감자 수미,2,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,43.026845637583726,0.32902503561978413,,,,,,,,,,,,,,,,
202102하순,15205.0,감자 수미,20키로상자,상,46297.3333333333,37598.1428571428,38563.3333333333,47156.75,39999.1071428571,2021,하순,2021-02-21,감자 수미,감자 수미,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,45.194630872483046,0.3228359494006225,,,,,,,,,,,,,,,,
202103상순,15205.0,감자 수미,20키로상자,상,41993.2222222222,46297.3333333333,44619.1111111111,39013.875,42276.912037037,2021,상순,2021-03-01,감자 수미,감자 수미,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,65.01476510067096,0.3163278713140754,,,,,,,,,,,,,,,,
202103중순,15205.0,감자 수미,20키로상자,상,44973.8888888888,41993.2222222222,37598.1428571428,42721.7777777777,45073.0509259259,2021,중순,2021-03-11,감자 수미,감자 수미,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,70.76375838926157,0.31567836455277204,,,,,,,,,,,,,,,,
202103하순,15205.0,감자 수미,20키로상자,상,50238.6666666666,44973.8888888888,46297.3333333333,44674.3333333333,49147.5111111111,2021,하순,2021-03-21,감자 수미,감자 수미,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,69.83221476510049,0.31350385271953896,,,,,,,,,,,,,,,,
202104상순,15205.0,감자 수미,20키로상자,상,52161.5555555555,50238.6666666666,41993.2222222222,41647.0,46562.0277777777,2021,상순,2021-04-01,감자 수미,감자 수미,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,83.64161073825484,0.3222495083787318,,,,,,,,,,,,,,,,
202104중순,15205.0,감자 수미,20키로상자,상,49735.625,52161.5555555555,44973.8888888888,45116.75,44204.2129629629,2021,중순,2021-04-11,감자 수미,감자 수미,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.98523489932865,0.3361039297992012,,,,,,,,,,,,,,,,
202104하순,15205.0,감자 수미,20키로상자,상,39849.5555555555,49735.625,50238.6666666666,49584.4444444444,43029.4814814814,2021,하순,2021-04-21,감자 수미,감자 수미,4,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,97.5973154362414,0.3616800112375333,,,,,,,,,,,,,,,,
202105상순,15205.0,감자 수미,20키로상자,상,35688.375,39849.5555555555,52161.5555555555,48522.75,44544.1388888889,2021,상순,2021-05-01,감자 수미,감자 수미,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,108.66040268456355,0.38397377336226246,,,,,,,,,,,,,,,,
202105중순,15205.0,감자 수미,20키로상자,상,30354.8888888888,35688.375,49735.625,43740.4444444444,45513.4675925925,2021,중순,2021-05-11,감자 수미,감자 수미,5,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,130.23221476510048,0.4337778326542371,,,,,,,,,,,,,,,,
202105하순,15205.0,감자 수미,20키로상자,상,26344.8888888888,30354.8888888888,39849.5555555555,28288.2222222222,31011.7666666666,2021,하순,2021-05-21,감자 수미,감자 수미,5,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,138.96375838926156,0.471813725490196,,,,,,,,,,,,,,,,
202106상순,15205.0,감자 수미,20키로상자,상,20955.6666666666,26344.8888888888,35688.375,27899.2222222222,24757.9907407407,2021,상순,2021-06-01,감자 수미,감자 수미,6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,137.89530201342262,0.507266391627625,,,,,,,,,,,,,,,,
202106중순,15205.0,감자 수미,20키로상자,상,18250.875,20955.6666666666,30354.8888888888,25177.1111111111,22015.4305555555,2021,중순,2021-06-11,감자 수미,감자 수미,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,150.46711409395954,0.5428287206451841,,,,,,,,,,,,,,,,
202106하순,15205.0,감자 수미,20키로상자,상,19178.3333333333,18250.875,26344.8888888888,20325.5,21098.5833333333,2021,하순,2021-06-21,감자 수미,감자 수미,6,21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,154.5771812080535,0.5883736302850023,,,,,,,,,,,,,,,,
202107상순,15205.0,감자 수미,20키로상자,상,20931.2222222222,19178.3333333333,20955.6666666666,19618.4444444444,20241.2037037037,2021,상순,2021-07-01,감자 수미,감자 수미,7,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,277.7275167785233,0.6350754030161205,,,,,,,,,,,,,,,,
202107중순,15205.0,감자 수미,20키로상자,상,20168.75,20931.2222222222,18250.875,20345.875,21403.7361111111,2021,중순,2021-07-11,감자 수미,감자 수미,7,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,268.3731543624159,0.679864903707962,,,,,,,,,,,,,,,,
202107하순,15205.0,감자 수미,20키로상자,상,23343.8,20168.75,19178.3333333333,22674.9,23434.8185185185,2021,하순,2021-07-21,감자 수미,감자 수미,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,265.60671140939576,0.711092617513044,,,,,,,,,,,,,,,,
202108상순,15205.0,감자 수미,20키로상자,상,28258.0,23343.8,20931.2222222222,27167.5714285714,25682.7738095238,2021,상순,2021-08-01,감자 수미,감자 수미,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,304.67248322147634,0.7468157136153382,,,,,,,,,,,,,,,,
202108중순,15205.0,감자 수미,20키로상자,상,29960.0,28258.0,20168.75,29195.1111111111,27594.074074074,2021,중순,2021-08-11,감자 수미,감자 수미,8,11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,312.49261744966424,0.7671566236328358,,,,,,,,,,,,,,,,
202108하순,15205.0,감자 수미,20키로상자,상,28987.1111111111,29960.0,23343.8,30142.6666666666,28767.8962962963,2021,하순,2021-08-21,감자 수미,감자 수미,8,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,409.6416107382548,0.7891359821164957,,,,,,,,,,,,,,,,
202109상순,15205.0,감자 수미,20키로상자,상,29590.0,28987.1111111111,28258.0,29065.1111111111,28106.125,2021,상순,2021-09-01,감자 수미,감자 수미,9,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,433.8765100671139,0.7991500369549148,,,,,,,,,,,,,,,,
202109중순,15205.0,감자 수미,20키로상자,상,31365.1428571428,29590.0,29960.0,30463.625,28510.6231481481,2021,중순,2021-09-11,감자 수미,감자 수미,9,11,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,432.7073825503354,0.8123929427886262,,,,,,,,,,,,,,,,
202109하순,15205.0,감자 수미,20키로상자,상,30398.0,31365.1428571428,28987.1111111111,32092.7777777777,29588.6296296296,2021,하순,2021-09-21,감자 수미,감자 수미,9,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,431.4550335570468,0.8157936685051168,,,,,,,,,,,,,,,,
202110상순,15205.0,감자 수미,20키로상자,상,28628.375,30398.0,29590.0,30682.3333333333,29318.0777777777,2021,상순,2021-10-01,감자 수미,감자 수미,10,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,427.67785234899304,0.8209070396151309,,,,,,,,,,,,,,,,
202110중순,15205.0,감자 수미,20키로상자,상,29441.5555555555,28628.375,31365.1428571428,27132.75,28189.9907407407,2021,중순,2021-10-11,감자 수미,감자 수미,10,11,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,430.78791946308706,0.8074274393886984,,,,,,,,,,,,,,,,
202110하순,15205.0,감자 수미,20키로상자,상,28299.8888888888,29441.5555555555,30398.0,28129.3,28143.2481481481,2021,하순,2021-10-21,감자 수미,감자 수미,10,21,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,414.86174496644276,0.7935982339955849,,,,,,,,,,,,,,,,
202111상순,15205.0,감자 수미,20키로상자,상,30181.4444444444,28299.8888888888,28628.375,28878.875,29376.9212962962,2021,상순,2021-11-01,감자 수미,감자 수미,11,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,419.2120805369126,0.7778842027028442,,,,,,,,,,,,,,,,
202111중순,15205.0,감자 수미,20키로상자,상,33761.3333333333,30181.4444444444,29441.5555555555,28705.3333333333,30634.7777777777,2021,중순,2021-11-11,감자 수미,감자 수미,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,294.52348993288575,0.7527948406311248,,,,,,,,,,,,,,,,
