시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
202110하순,감자,감자,20키로상자,특,34690.3333333333,34690.3333333333
202111상순,감자,감자,20키로상자,특,35991.1111111111,35991.1111111111
202111중순,감자,감자,20키로상자,특,39961.3333333333,39961.3333333333
202111하순,감자,감자,20키로상자,특,40734.625,40734.625
202112상순,감자,감자,20키로상자,특,45006.3333333333,45006.3333333333
202112중순,감자,감자,20키로상자,특,48020.25,48020.25
202112하순,감자,감자,20키로상자,특,70580.6,70580.6
201801상순,감자,감자,20키로상자,하,16239.929661578968,16239.929661578968
201801중순,감자,감자,20키로상자,하,19606.03487588665,19606.03487588665
201801하순,감자,감자,20키로상자,하,23427.028251898293,23427.028251898293
201802상순,감자,감자,20키로상자,하,23003.89172536501,23003.89172536501
201802중순,감자,감자,20키로상자,하,21818.12411065544,21818.12411065544
201802하순,감자,감자,20키로상자,하,22457.939554076045,22457.939554076045
201803상순,감자,감자,20키로상자,하,24906.494492989605,24906.494492989605
201803중순,감자,감자,20키로상자,하,25490.518634384647,25490.518634384647
201803하순,감자,감자,20키로상자,하,31827.279242525223,31827.279242525223
201804상순,감자,감자,20키로상자,하,46487.80099220882,46487.80099220882
201804중순,감자,감자,20키로상자,하,50724.87675313639,50724.87675313639
201804하순,감자,감자,20키로상자,하,55717.76739793956,55717.76739793956
201805상순,감자,감자,20키로상자,하,52106.59274610293,52106.59274610293
201805중순,감자,감자,20키로상자,하,30541.28403233723,30541.28403233723
201805하순,감자,감자,20키로상자,하,24221.302203900545,24221.302203900545
201806상순,감자,감자,20키로상자,하,13698.00931937245,13698.00931937245
201806중순,감자,감자,20키로상자,하,11593.089851197485,11593.089851197485
201806하순,감자,감자,20키로상자,하,8999.18120508218,8999.18120508218
201807상순,감자,감자,20키로상자,하,9016.452654994264,9016.452654994264
201807중순,감자,감자,20키로상자,하,8525.098100202082,8525.098100202082
201807하순,감자,감자,20키로상자,하,10130.195244381575,10130.195244381575
201808상순,감자,감자,20키로상자,하,13882.928603196133,13882.928603196133
201808중순,감자,감자,20키로상자,하,15756.93690390794,15756.93690390794
201808하순,감자,감자,20키로상자,하,17654.702545852135,17654.702545852135
201809상순,감자,감자,20키로상자,하,16017.3103096733,16017.3103096733
201809중순,감자,감자,20키로상자,하,15685.835635226063,15685.835635226063
201809하순,감자,감자,20키로상자,하,18719.07174244382,18719.07174244382
201810상순,감자,감자,20키로상자,하,18129.479867843733,18129.479867843733
201810중순,감자,감자,20키로상자,하,17819.321577688333,17819.321577688333
201810하순,감자,감자,20키로상자,하,18515.33021725725,18515.33021725725
201811상순,감자,감자,20키로상자,하,21210.2362560513,21210.2362560513
201811중순,감자,감자,20키로상자,하,19218.1666666666,19218.1666666666
201811하순,감자,감자,20키로상자,하,18896.5555555555,18896.5555555555
201812상순,감자,감자,20키로상자,하,17953.25,17953.25
201812중순,감자,감자,20키로상자,하,18073.7777777777,18073.7777777777
201812하순,감자,감자,20키로상자,하,15804.4444444444,15804.4444444444
201901상순,감자,감자,20키로상자,하,16306.4285714285,16306.4285714285
201901중순,감자,감자,20키로상자,하,12974.125,12974.125
201901하순,감자,감자,20키로상자,하,11990.2,11990.2
201902상순,감자,감자,20키로상자,하,13118.6,13118.6
201902중순,감자,감자,20키로상자,하,12629.7777777777,12629.7777777777
201902하순,감자,감자,20키로상자,하,9604.71428571428,9604.71428571428
201903상순,감자,감자,20키로상자,하,10984.5,10984.5
201903중순,감자,감자,20키로상자,하,9593.33333333333,9593.33333333333
201903하순,감자,감자,20키로상자,하,8952.22222222222,8952.22222222222
201904상순,감자,감자,20키로상자,하,10523.7777777777,10523.7777777777
201904중순,감자,감자,20키로상자,하,14042.2222222222,14042.2222222222
201904하순,감자,감자,20키로상자,하,12897.5,12897.5
201905상순,감자,감자,20키로상자,하,15512.3333333333,15512.3333333333
201905중순,감자,감자,20키로상자,하,14089.625,14089.625
201905하순,감자,감자,20키로상자,하,14263.4,14263.4
201906상순,감자,감자,20키로상자,하,12307.0,12307.0
201906중순,감자,감자,20키로상자,하,9441.0,9441.0
201906하순,감자,감자,20키로상자,하,6106.25,6106.25
201907상순,감자,감자,20키로상자,하,4822.55555555555,4822.55555555555
201907중순,감자,감자,20키로상자,하,6421.33333333333,6421.33333333333
201907하순,감자,감자,20키로상자,하,5757.77777777777,5757.77777777777
201908상순,감자,감자,20키로상자,하,5279.25,5279.25
201908중순,감자,감자,20키로상자,하,7507.125,7507.125
201908하순,감자,감자,20키로상자,하,6810.4,6810.4
201909상순,감자,감자,20키로상자,하,6213.5,6213.5
201909중순,감자,감자,20키로상자,하,5851.71428571428,5851.71428571428
201909하순,감자,감자,20키로상자,하,5574.125,5574.125
201910상순,감자,감자,20키로상자,하,5930.22222222222,5930.22222222222
201910중순,감자,감자,20키로상자,하,7016.625,7016.625
201910하순,감자,감자,20키로상자,하,5978.4,5978.4
201911상순,감자,감자,20키로상자,하,5142.375,5142.375
201911중순,감자,감자,20키로상자,하,4537.55555555555,4537.55555555555
201911하순,감자,감자,20키로상자,하,5435.44444444444,5435.44444444444
201912상순,감자,감자,20키로상자,하,5158.625,5158.625
201912중순,감자,감자,20키로상자,하,4986.66666666666,4986.66666666666
201912하순,감자,감자,20키로상자,하,5725.11111111111,5725.11111111111
202001상순,감자,감자,20키로상자,하,6781.28571428571,6781.28571428571
202001중순,감자,감자,20키로상자,하,4372.75,4372.75
202001하순,감자,감자,20키로상자,하,4808.625,4808.625
202002상순,감자,감자,20키로상자,하,5565.625,5565.625
202002중순,감자,감자,20키로상자,하,5661.33333333333,5661.33333333333
202002하순,감자,감자,20키로상자,하,7030.875,7030.875
202003상순,감자,감자,20키로상자,하,5643.0,5643.0
202003중순,감자,감자,20키로상자,하,7622.11111111111,7622.11111111111
202003하순,감자,감자,20키로상자,하,8172.11111111111,8172.11111111111
202004상순,감자,감자,20키로상자,하,6309.55555555555,6309.55555555555
202004중순,감자,감자,20키로상자,하,7071.5,7071.5
202004하순,감자,감자,20키로상자,하,10128.7777777777,10128.7777777777
202005상순,감자,감자,20키로상자,하,12871.25,12871.25
202005중순,감자,감자,20키로상자,하,8906.44444444444,8906.44444444444
202005하순,감자,감자,20키로상자,하,11536.5555555555,11536.5555555555
202006상순,감자,감자,20키로상자,하,12132.3333333333,12132.3333333333
202006중순,감자,감자,20키로상자,하,10060.0,10060.0
202006하순,감자,감자,20키로상자,하,6872.375,6872.375
202007상순,감자,감자,20키로상자,하,6986.55555555555,6986.55555555555
202007중순,감자,감자,20키로상자,하,6962.0,6962.0
202007하순,감자,감자,20키로상자,하,7893.6,7893.6
202008상순,감자,감자,20키로상자,하,8788.28571428571,8788.28571428571
202008중순,감자,감자,20키로상자,하,10432.7777777777,10432.7777777777
202008하순,감자,감자,20키로상자,하,12135.3333333333,12135.3333333333
202009상순,감자,감자,20키로상자,하,13542.8888888888,13542.8888888888
202009중순,감자,감자,20키로상자,하,14118.875,14118.875
202009하순,감자,감자,20키로상자,하,8962.77777777777,8962.77777777777
202010상순,감자,감자,20키로상자,하,10841.0,10841.0
202010중순,감자,감자,20키로상자,하,9159.0,9159.0
202010하순,감자,감자,20키로상자,하,9922.4,9922.4
202011상순,감자,감자,20키로상자,하,8898.125,8898.125
202011중순,감자,감자,20키로상자,하,7691.0,7691.0
202011하순,감자,감자,20키로상자,하,7735.125,7735.125
202012상순,감자,감자,20키로상자,하,9355.55555555555,9355.55555555555
202012중순,감자,감자,20키로상자,하,10767.875,10767.875
202012하순,감자,감자,20키로상자,하,8907.3,8907.3
202101상순,감자,감자,20키로상자,하,9904.0,9904.0
202101중순,감자,감자,20키로상자,하,12077.0,12077.0
202101하순,감자,감자,20키로상자,하,12338.1111111111,12338.1111111111
202102상순,감자,감자,20키로상자,하,11482.4444444444,11482.4444444444
202102중순,감자,감자,20키로상자,하,10614.0,10614.0
202102하순,감자,감자,20키로상자,하,11413.8333333333,11413.8333333333
202103상순,감자,감자,20키로상자,하,11452.7777777777,11452.7777777777
202103중순,감자,감자,20키로상자,하,10258.0,10258.0
202103하순,감자,감자,20키로상자,하,9915.55555555555,9915.55555555555
202104상순,감자,감자,20키로상자,하,9709.0,9709.0
202104중순,감자,감자,20키로상자,하,10429.5,10429.5
202104하순,감자,감자,20키로상자,하,12674.8888888888,12674.8888888888
202105상순,감자,감자,20키로상자,하,13329.0,13329.0
202105중순,감자,감자,20키로상자,하,9791.22222222222,9791.22222222222
202105하순,감자,감자,20키로상자,하,11864.5555555555,11864.5555555555
202106상순,감자,감자,20키로상자,하,10982.2222222222,10982.2222222222
202106중순,감자,감자,20키로상자,하,9131.125,9131.125
202106하순,감자,감자,20키로상자,하,9259.11111111111,9259.11111111111
202107상순,감자,감자,20키로상자,하,9873.77777777777,9873.77777777777
202107중순,감자,감자,20키로상자,하,6779.875,6779.875
202107하순,감자,감자,20키로상자,하,8720.2,8720.2
202108상순,감자,감자,20키로상자,하,10439.1428571428,10439.1428571428
202108중순,감자,감자,20키로상자,하,11281.3333333333,11281.3333333333
202108하순,감자,감자,20키로상자,하,12319.1111111111,12319.1111111111
202109상순,감자,감자,20키로상자,하,13312.4444444444,13312.4444444444
202109중순,감자,감자,20키로상자,하,10938.5714285714,10938.5714285714
202109하순,감자,감자,20키로상자,하,12560.5,12560.5
202110상순,감자,감자,20키로상자,하,11037.0,11037.0
202110중순,감자,감자,20키로상자,하,12829.8888888888,12829.8888888888
202110하순,감자,감자,20키로상자,하,11411.8888888888,11411.8888888888
202111상순,감자,감자,20키로상자,하,10755.2222222222,10755.2222222222
202111중순,감자,감자,20키로상자,하,13211.2222222222,13211.2222222222
202111하순,감자,감자,20키로상자,하,14466.25,14466.25
202112상순,감자,감자,20키로상자,하,14425.8888888888,14425.8888888888
202112중순,감자,감자,20키로상자,하,13524.75,13524.75
202112하순,감자,감자,20키로상자,하,15746.9,15746.9
201801상순,감자,감자 대지,20키로상자,상,44956.9021164021,51219.8571428571
201801중순,감자,감자 대지,20키로상자,상,41401.7685185185,63084.0
201801하순,감자,감자 대지,20키로상자,상,43855.9,57830.6666666666
201802상순,감자,감자 대지,20키로상자,상,46130.4166666666,62582.7777777777
201802중순,감자,감자 대지,20키로상자,상,44536.074074074,63181.3333333333
201802하순,감자,감자 대지,20키로상자,상,43990.9285714285,55071.2857142857
201803상순,감자,감자 대지,20키로상자,상,39496.9074074074,51966.3333333333
201803중순,감자,감자 대지,20키로상자,상,36245.5462962962,56801.5
201803하순,감자,감자 대지,20키로상자,상,34882.1777777777,64528.0
201804상순,감자,감자 대지,20키로상자,상,37771.74397227522,70654.625
201804중순,감자,감자 대지,20키로상자,상,35932.956063337944,72614.0
201804하순,감자,감자 대지,20키로상자,상,37005.40055507192,81264.25
201805상순,감자,감자 대지,20키로상자,상,38888.95451716674,69383.3333333333
201805중순,감자,감자 대지,20키로상자,상,42007.64085807128,40094.375
201805하순,감자,감자 대지,20키로상자,상,31358.37955917809,36266.3
201806상순,감자,감자 대지,20키로상자,상,26330.49427857484,21982.875
201806중순,감자,감자 대지,20키로상자,상,22693.219174307145,18855.0
201806하순,감자,감자 대지,20키로상자,상,19427.734795668886,21605.02633588111
201807상순,감자,감자 대지,20키로상자,상,19362.306305484188,22393.83154961049
201807중순,감자,감자 대지,20키로상자,상,19891.69996156783,21860.167386079465
201807하순,감자,감자 대지,20키로상자,상,21212.222741843336,25574.043555877764
201808상순,감자,감자 대지,20키로상자,상,21701.117143502044,33934.916208547234
201808중순,감자,감자 대지,20키로상자,상,22452.91528772212,33918.17163430284
201808하순,감자,감자 대지,20키로상자,상,22433.702037728228,38516.0506993905
201809상순,감자,감자 대지,20키로상자,상,22354.57540155899,36697.77095887304
201809중순,감자,감자 대지,20키로상자,상,22254.272931361334,37008.52612052582
