시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
202010상순,건고추,햇산화건,30 kg,중품,490393.653231615,772686.8630561994
202010중순,건고추,햇산화건,30 kg,중품,481245.863540438,774492.2158743052
202010하순,건고추,햇산화건,30 kg,중품,483693.44787577895,786928.7455857205
202011상순,건고추,햇산화건,30 kg,중품,483894.76433626114,798196.9230430776
202011중순,건고추,햇산화건,30 kg,중품,483320.33127796685,788611.8771573912
202011하순,건고추,햇산화건,30 kg,중품,484300.04615802213,778349.4355499371
202012상순,건고추,햇산화건,30 kg,중품,486111.13747356745,772035.3616663035
202012중순,건고추,햇산화건,30 kg,중품,486237.14946856874,761604.0890150449
202012하순,건고추,햇산화건,30 kg,중품,482358.40187468386,743840.5773509513
202101상순,건고추,햇산화건,30 kg,중품,468271.9258568938,735813.3344706757
202101중순,건고추,햇산화건,30 kg,중품,466338.98510474106,735813.3344706757
202101하순,건고추,햇산화건,30 kg,중품,460467.8856979974,735813.3344706757
202102상순,건고추,햇산화건,30 kg,중품,458335.52055735985,735813.3344706757
202102중순,건고추,햇산화건,30 kg,중품,457957.1061579568,733658.9260589372
202102하순,건고추,햇산화건,30 kg,중품,459849.1781549729,733120.3239560026
202103상순,건고추,햇산화건,30 kg,중품,459308.4239782259,732380.7818377424
202103중순,건고추,햇산화건,30 kg,중품,459376.16015571944,726698.5296517822
202103하순,건고추,햇산화건,30 kg,중품,459362.53723734093,726672.6353199104
202104상순,건고추,햇산화건,30 kg,중품,459470.76375556993,733120.3239560026
202104중순,건고추,햇산화건,30 kg,중품,455145.86558478844,733120.3239560026
202104하순,건고추,햇산화건,30 kg,중품,451469.9481089841,733120.3239560026
202105상순,건고추,햇산화건,30 kg,중품,450767.232569292,733120.3239560026
202105중순,건고추,햇산화건,30 kg,중품,448827.8587723502,733120.3239560026
202105하순,건고추,햇산화건,30 kg,중품,449421.59096501407,733120.3239560026
202106상순,건고추,햇산화건,30 kg,중품,454977.0927626553,733120.3239560026
202106중순,건고추,햇산화건,30 kg,중품,459666.78241446125,736572.5562811586
202106하순,건고추,햇산화건,30 kg,중품,459265.2847366939,738299.1903303739
202107상순,건고추,햇산화건,30 kg,중품,457711.13679834426,738299.1903303739
202107중순,건고추,햇산화건,30 kg,중품,454715.2299982678,738299.1903303739
202107하순,건고추,햇산화건,30 kg,중품,455404.3226195813,602000.0
202108상순,건고추,햇산화건,30 kg,중품,455637.0474752144,597786.0
202108중순,건고추,햇산화건,30 kg,중품,498800.50752875983,571000.0
202108하순,건고추,햇산화건,30 kg,중품,0.0,565428.6307538596
202109상순,건고추,햇산화건,30 kg,중품,603722.3328081344,555226.2639963481
202109중순,건고추,햇산화건,30 kg,중품,605027.8624860761,534251.8551801443
202109하순,건고추,햇산화건,30 kg,중품,605506.1782869216,529072.988805773
202110상순,건고추,햇산화건,30 kg,중품,585123.2650774581,527208.5969109994
202110중순,건고추,햇산화건,30 kg,중품,580525.5301247071,515607.93623240764
202110하순,건고추,햇산화건,30 kg,중품,590136.1206263549,512500.6164077848
202111상순,건고추,햇산화건,30 kg,중품,577599.6299885208,512500.6164077848
202111중순,건고추,햇산화건,30 kg,중품,569299.1101376074,512500.6164077848
202111하순,건고추,햇산화건,30 kg,중품,570200.1148225872,518419.0249004164
202112상순,건고추,햇산화건,30 kg,중품,573146.4493363415,522858.34915652743
202112중순,건고추,햇산화건,30 kg,중품,565199.7469488707,522858.34915652743
202112하순,건고추,햇산화건,30 kg,중품,553784.1197620701,514802.10462455545
201801상순,건고추,햇산화건,30 kg,상품,433284.4873168564,611106.2321758146
201801중순,건고추,햇산화건,30 kg,상품,432311.58389599033,611106.2321758146
201801하순,건고추,햇산화건,30 kg,상품,431392.4153198403,611106.2321758146
201802상순,건고추,햇산화건,30 kg,상품,431392.4153198403,611106.2321758146
201802중순,건고추,햇산화건,30 kg,상품,427608.27132580586,611106.2321758146
201802하순,건고추,햇산화건,30 kg,상품,427608.27132580586,601611.2985650422
201803상순,건고추,햇산화건,30 kg,상품,427608.27132580586,583485.2662547426
201803중순,건고추,햇산화건,30 kg,상품,425952.7083284166,595569.6330527007
201803하순,건고추,햇산화건,30 kg,상품,422688.8841335625,595569.6330527007
201804상순,건고추,햇산화건,30 kg,상품,421175.2265359494,595569.6330527007
201804중순,건고추,햇산화건,30 kg,상품,417931.8367186631,595569.6330527007
201804하순,건고추,햇산화건,30 kg,상품,412958.3362673046,595569.6330527007
201805상순,건고추,햇산화건,30 kg,상품,410525.51009354036,595569.6330527007
201805중순,건고추,햇산화건,30 kg,상품,407930.72255683114,595569.6330527007
201805하순,건고추,햇산화건,30 kg,상품,407930.72255683114,595569.6330527007
201806상순,건고추,햇산화건,30 kg,상품,408309.13695623406,612473.4528986486
201806중순,건고추,햇산화건,30 kg,상품,411478.3575512377,620960.5791129683
201806하순,건고추,햇산화건,30 kg,상품,411714.86655086436,621463.9649245571
201807상순,건고추,햇산화건,30 kg,상품,413606.93854788167,621463.9649245571
201807중순,건고추,햇산화건,30 kg,상품,415688.21774459974,620816.6066277608
201807하순,건고추,햇산화건,30 kg,상품,408451.79918480956,612082.966374021
201808상순,건고추,햇산화건,30 kg,상품,405998.1602190785,622758.68151815
201808중순,건고추,햇산화건,30 kg,상품,397281.0061144221,626642.8312989285
201808하순,건고추,햇산화건,30 kg,상품,403609.666666666,823278.0
201809상순,건고추,햇산화건,30 kg,상품,460543.94699227746,799236.8394110514
201809중순,건고추,햇산화건,30 kg,상품,453592.852889637,694796.7127856549
201809하순,건고추,햇산화건,30 kg,상품,455665.0501407706,674357.7987525611
201810상순,건고추,햇산화건,30 kg,상품,452836.024090831,650483.2247667094
201810중순,건고추,햇산화건,30 kg,상품,449862.82215471874,638036.3373225454
201810하순,건고추,햇산화건,30 kg,상품,447664.23449418484,630268.0377609885
201811상순,건고추,햇산화건,30 kg,상품,445772.1624971676,615101.2096970046
201811중순,건고추,햇산화건,30 kg,상품,444116.59949977824,606963.1390763175
201811하순,건고추,햇산화건,30 kg,상품,443880.0905001515,609552.5722635032
201812상순,건고추,햇산화건,30 kg,상품,443069.1484422293,620428.1916496829
201812중순,건고추,햇산화건,30 kg,상품,438492.22628144635,622499.7381994314
201812하순,건고추,햇산화건,30 kg,상품,435649.5773131282,622499.7381994314
201901상순,건고추,햇산화건,30 kg,상품,433284.4873168564,619762.1894339388
201901중순,건고추,햇산화건,30 kg,상품,432311.58389599033,615197.536611568
201901하순,건고추,햇산화건,30 kg,상품,431392.4153198403,602175.7949998487
201902상순,건고추,햇산화건,30 kg,상품,431392.4153198403,599298.4168422479
201902중순,건고추,햇산화건,30 kg,상품,427608.27132580586,602535.2083262301
201902하순,건고추,햇산화건,30 kg,상품,427608.27132580586,609656.1495909906
201903상순,건고추,햇산화건,30 kg,상품,427608.27132580586,609656.1495909906
201903중순,건고추,햇산화건,30 kg,상품,425952.7083284166,609656.1495909906
201903하순,건고추,햇산화건,30 kg,상품,422688.8841335625,606696.9453446749
201904상순,건고추,햇산화건,30 kg,상품,421175.2265359494,599298.4168422479
201904중순,건고추,햇산화건,30 kg,상품,417931.8367186631,597818.2968324526
201904하순,건고추,햇산화건,30 kg,상품,412958.3362673046,594119.5504678767
201905상순,건고추,햇산화건,30 kg,상품,412093.2809502685,594119.5504678767
201905중순,건고추,햇산화건,30 kg,상품,410579.6233526543,594119.5504678767
201905하순,건고추,햇산화건,30 kg,상품,410579.6233526543,593543.6605270465
201906상순,건고추,햇산화건,30 kg,상품,410958.0377520584,588940.6840935054
201906중순,건고추,햇산화건,30 kg,상품,414127.2583470609,588293.3257967089
201906하순,건고추,햇산화건,30 kg,상품,414363.7673466887,583761.817719134
201907상순,건고추,햇산화건,30 kg,상품,416255.8393437048,581431.327850667
201907중순,건고추,햇산화건,30 kg,상품,418337.1185404241,580654.4978945112
201907하순,건고추,햇산화건,30 kg,상품,412519.75397839537,579359.7813009184
201908상순,건고추,햇산화건,30 kg,상품,415404.4069450472,558015.6014255845
201908중순,건고추,햇산화건,30 kg,상품,416039.38630724687,535218.231645602
201908하순,건고추,햇산화건,30 kg,상품,449661.666666666,488125.0
201909상순,건고추,햇산화건,30 kg,상품,533343.687563897,486813.43919090315
201909중순,건고추,햇산화건,30 kg,상품,568536.2267084102,486813.43919090315
201909하순,건고추,햇산화건,30 kg,상품,571485.2101229611,476455.70644216053
201910상순,건고추,햇산화건,30 kg,상품,559933.7321667742,445382.50819593266
201910중순,건고추,햇산화건,30 kg,상품,552413.1243930314,445382.50819593266
201910하순,건고추,햇산화건,30 kg,상품,547796.8471347099,446533.25230431795
201911상순,건고추,햇산화건,30 kg,상품,541835.3066865086,447454.0547456812
201911중순,건고추,햇산화건,30 kg,상품,537206.541753007,447454.0547456812
201911하순,건고추,햇산화건,30 kg,상품,537916.0687518882,449229.37013881566
201912상순,건고추,햇산화건,30 kg,상품,541078.4778877025,450561.37457030395
201912중순,건고추,햇산화건,30 kg,상품,537258.3845257256,450561.37457030395
201912하순,건고추,햇산화건,30 kg,상품,530568.3963586735,445209.53405902867
202001상순,건고추,햇산화건,30 kg,상품,527888.0871676994,415789.4299595001
202001중순,건고추,햇산화건,30 kg,상품,526915.1837468332,414309.3099497048
202001하순,건고추,햇산화건,30 kg,상품,522733.3262190263,413125.4210965235
202002상순,건고추,햇산화건,30 kg,상품,521682.09101748373,410166.21685020777
202002중순,건고추,햇산화건,30 kg,상품,522864.6360156196,410166.21685020777
202002하순,건고추,햇산화건,30 kg,상품,522527.09037135105,415604.02654329763
202003상순,건고추,햇산화건,30 kg,상품,515904.83838179254,414050.3666309862
202003중순,건고추,햇산화건,30 kg,상품,520319.79917963163,413403.0083341898
202003하순,건고추,햇산화건,30 kg,상품,517292.48398440424,418304.2874708948
202004상순,건고추,햇산화건,30 kg,상품,515778.8263867912,420523.94959895033
202004중순,건고추,햇산화건,30 kg,상품,512535.4365695049,420523.94959895033
202004하순,건고추,햇산화건,30 kg,상품,508924.22795599856,420523.94959895033
202005상순,건고추,햇산화건,30 kg,상품,508059.17263896245,420523.94959895033
202005중순,건고추,햇산화건,30 kg,상품,506545.51504134934,420912.3645770282
202005하순,건고추,햇산화건,30 kg,상품,506335.1166352803,423631.26942357316
202006상순,건고추,햇산화건,30 kg,상품,504653.44304433215,443440.4333055434
202006중순,건고추,햇산화건,30 kg,상품,504416.9340447054,462694.42271218105
202006하순,건고추,햇산화건,30 kg,상품,502761.3710473149,469678.64190465823
202007상순,건고추,햇산화건,30 kg,상품,501909.9386486573,467755.21093321673
202007중순,건고추,햇산화건,30 kg,상품,498788.0198535795,468100.12343374983
202007하순,건고추,햇산화건,30 kg,상품,494936.13968205266,470171.66998349834
202008상순,건고추,햇산화건,30 kg,상품,489097.9623280582,489126.32091369736
202008중순,건고추,햇산화건,30 kg,상품,479944.49642089015,864107.0
202008하순,건고추,햇산화건,30 kg,상품,466703.333333333,918514.0
202009상순,건고추,햇산화건,30 kg,상품,541290.3899513676,938048.0663898754
202009중순,건고추,햇산화건,30 kg,상품,580393.0850849168,922666.8332579925
202009하순,건고추,햇산화건,30 kg,상품,577485.7272543007,844273.2971758592
202010상순,건고추,햇산화건,30 kg,상품,557284.8313709499,834833.2595486551
202010중순,건고추,햇산화건,30 kg,상품,551025.4787904195,835928.0719001972
202010하순,건고추,햇산화건,30 kg,상품,547796.8471347099,849075.1420781763
202011상순,건고추,햇산화건,30 kg,상품,542592.1354853157,860343.3195355333
202011중순,건고추,햇산화건,30 kg,상품,537963.3705518141,855289.7817274218
202011하순,건고추,햇산화건,30 kg,상품,539321.4998312724,845674.698416764
202012상순,건고추,햇산화건,30 kg,상품,543781.4919426409,839360.6245331306
202012중순,건고추,햇산화건,30 kg,상품,543907.5039376422,826339.9186946861
202012하순,건고추,햇산화건,30 kg,상품,536181.4171450232,805986.973843407
202101상순,건고추,햇산화건,30 kg,상품,522752.6253533959,797959.7309631314
202101중순,건고추,햇산화건,30 kg,상품,522590.28557605186,797959.7309631314
202101하순,건고추,햇산화건,30 kg,상품,518516.6545664749,797959.7309631314
202102상순,건고추,햇산화건,30 kg,상품,516384.2894258362,797959.7309631314
202102중순,건고추,햇산화건,30 kg,상품,517566.8344239721,797959.7309631314
202102하순,건고추,햇산화건,30 kg,상품,519215.96437657234,797959.7309631314
202103상순,건고추,햇산화건,30 kg,상품,512026.09078790754,797220.1888448712
202103중순,건고추,햇산화건,30 kg,상품,516204.54258611996,791360.8194289075
202103하순,건고추,햇산화건,30 kg,상품,514967.8843288701,791330.7820039361
202104상순,건고추,햇산화건,30 kg,상품,514265.1687891781,795266.7204484583
202104중순,건고추,햇산화건,30 kg,상품,511021.7789718918,795266.7204484583
202104하순,건고추,햇산화건,30 kg,상품,507410.57035838545,795266.7204484583
202105상순,건고추,햇산화건,30 kg,상품,506545.51504134934,795266.7204484583
202105중순,건고추,햇산화건,30 kg,상품,505173.76284351136,795266.7204484583
202105하순,건고추,햇산화건,30 kg,상품,505956.70223587734,795266.7204484583
202106상순,건고추,햇산화건,30 kg,상품,511512.20403351856,795266.7204484583
202106중순,건고추,햇산화건,30 kg,상품,518310.04030440067,798718.9527736142
202106하순,건고추,햇산화건,30 kg,상품,519206.12560218753,800445.5868228297
202107상순,건고추,햇산화건,30 kg,상품,517651.9776638379,800445.5868228297
202107중순,건고추,햇산화건,30 kg,상품,514656.0708637614,800445.5868228297
202107하순,건고추,햇산화건,30 kg,상품,511561.0194910416,652000.0
202108상순,건고추,햇산화건,30 kg,상품,512647.82564612775,649429.0
