,year,month,순,시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),n_holiday,계절,평년 평균가격(원)_whole,거래단위_num,평년 평균가격(원)_local,fill_source,순_num,plot_date
1377,2018,07,상순,201807상순,대파,대파(일반),1키로단,상,1128.79629629629,1323.625,2.0,여름,11050.398834305432,1.0,0.0,original,1,2018-07-01
471,2018,07,상순,201807상순,배,신고,10 개,상품,35735.0,28555.0,2.0,여름,23721.216438085718,5.0,0.0,original,1,2018-07-01
1075,2018,07,상순,201807상순,배추,배추,10키로망대,상,5034.54166666666,5479.25,2.0,여름,0.0,10.0,0.0,original,1,2018-07-01
924,2018,07,상순,201807상순,상추,청,100 g,상품,673.666666666666,700.0,2.0,여름,8120.014859168967,0.1,0.0,original,1,2018-07-01
1227,2018,07,중순,201807중순,양파,양파,1키로,상,878.629629629629,712.666666666666,1.0,여름,0.0,1.0,0.0,original,2,2018-07-02
774,2018,07,중순,201807중순,무,무,20키로상자,상,14501.3333333333,14501.3333333333,1.0,여름,0.0,20.0,0.0,average,2,2018-07-02
170,2018,07,중순,201807중순,사과,후지,10 개,상품,25152.6666666666,19496.0,1.0,여름,25117.9861093159,3.0,0.0,original,2,2018-07-02
472,2018,07,중순,201807중순,배,신고,10 개,상품,36165.6666666666,28595.0,1.0,여름,20470.89552274801,5.0,0.0,original,2,2018-07-02
321,2018,07,중순,201807중순,감자,감자 수미,20키로상자,상,17983.7453703703,24151.8888888888,1.0,여름,7885.144646922011,20.0,0.0,original,2,2018-07-02
1076,2018,07,중순,201807중순,배추,배추,10키로망대,상,6220.87962962963,7957.0,1.0,여름,0.0,10.0,0.0,original,2,2018-07-02
925,2018,07,중순,201807중순,상추,청,100 g,상품,956.333333333333,1046.0,1.0,여름,14444.596274564363,0.1,0.0,original,2,2018-07-02
623,2018,07,중순,201807중순,깐마늘(국산),깐마늘(국산),20 kg,상품,122350.0,122350.0,1.0,여름,,20.0,0.0,average,2,2018-07-02
1378,2018,07,중순,201807중순,대파,대파(일반),1키로단,상,1176.77777777777,1202.77777777777,1.0,여름,18680.370726099754,1.0,0.0,original,2,2018-07-02
19,2018,07,중순,201807중순,건고추,화건,30 kg,상품,366166.666666666,599375.0,1.0,여름,,30.0,,original,2,2018-07-02
1228,2018,07,하순,201807하순,양파,양파,1키로,상,921.111111111111,799.222222222222,2.0,여름,0.0,1.0,0.0,original,3,2018-07-03
1379,2018,07,하순,201807하순,대파,대파(일반),1키로단,상,1256.81481481481,1399.88888888888,2.0,여름,10296.294766545838,1.0,0.0,original,3,2018-07-03
926,2018,07,하순,201807하순,상추,청,100 g,상품,1141.66666666666,977.0,2.0,여름,11850.637660015505,0.1,0.0,original,3,2018-07-03
624,2018,07,하순,201807하순,깐마늘(국산),깐마늘(국산),20 kg,상품,119928.5,119928.5,2.0,여름,,20.0,0.0,average,3,2018-07-03
1077,2018,07,하순,201807하순,배추,배추,10키로망대,상,6986.08148148148,11236.3333333333,2.0,여름,0.0,10.0,0.0,original,3,2018-07-03
322,2018,07,하순,201807하순,감자,감자 수미,20키로상자,상,19177.6074074074,28255.1111111111,2.0,여름,7974.594650306826,20.0,0.0,original,3,2018-07-03
171,2018,07,하순,201807하순,사과,후지,10 개,상품,25347.0,19680.0,2.0,여름,18368.06611494795,3.0,0.0,original,3,2018-07-03
473,2018,07,하순,201807하순,배,신고,10 개,상품,36159.6666666666,28632.0,2.0,여름,19323.24826716784,5.0,0.0,original,3,2018-07-03
775,2018,07,하순,201807하순,무,무,20키로상자,상,20878.8888888888,20878.8888888888,2.0,여름,0.0,20.0,0.0,average,3,2018-07-03
20,2018,07,하순,201807하순,건고추,화건,30 kg,상품,359792.333333333,590943.0,2.0,여름,,30.0,,original,3,2018-07-03
1078,2018,08,상순,201808상순,배추,배추,10키로망대,상,8457.11309523809,10779.125,1.0,여름,0.0,10.0,0.0,original,1,2018-08-01
172,2018,08,상순,201808상순,사과,후지,10 개,상품,25500.3333333333,20287.0,1.0,여름,13761.588746424955,3.0,0.0,original,1,2018-08-01
625,2018,08,상순,201808상순,깐마늘(국산),깐마늘(국산),20 kg,상품,119500.0,119500.0,1.0,여름,,20.0,0.0,average,1,2018-08-01
21,2018,08,상순,201808상순,건고추,화건,30 kg,상품,357631.0,601250.0,1.0,여름,,30.0,,original,1,2018-08-01
474,2018,08,상순,201808상순,배,신고,10 개,상품,36170.3333333333,28352.0,1.0,여름,13807.857811771428,5.0,0.0,original,1,2018-08-01
1229,2018,08,상순,201808상순,양파,양파,1키로,상,995.268518518518,910.875,1.0,여름,0.0,1.0,0.0,original,1,2018-08-01
927,2018,08,상순,201808상순,상추,청,100 g,상품,1162.66666666666,969.0,1.0,여름,14020.166688917996,0.1,0.0,original,1,2018-08-01
323,2018,08,상순,201808상순,감자,감자 수미,20키로상자,상,19619.6084656084,37492.5,1.0,여름,8152.914765343789,20.0,0.0,original,1,2018-08-01
776,2018,08,상순,201808상순,무,무,20키로상자,상,23968.5,23968.5,1.0,여름,0.0,20.0,0.0,average,1,2018-08-01
1380,2018,08,상순,201808상순,대파,대파(일반),1키로단,상,1503.16666666666,1608.75,1.0,여름,16692.539901205477,1.0,0.0,original,1,2018-08-01
777,2018,08,중순,201808중순,무,무,20키로상자,상,20641.625,20641.625,3.0,여름,0.0,20.0,0.0,average,2,2018-08-02
324,2018,08,중순,201808중순,감자,감자 수미,20키로상자,상,20299.2962962962,37474.0,3.0,여름,53779.23894871874,20.0,0.0,original,2,2018-08-02
626,2018,08,중순,201808중순,깐마늘(국산),깐마늘(국산),20 kg,상품,118800.0,118800.0,3.0,여름,,20.0,0.0,average,2,2018-08-02
1230,2018,08,중순,201808중순,양파,양파,1키로,상,990.555555555555,803.625,3.0,여름,0.0,1.0,0.0,original,2,2018-08-02
22,2018,08,중순,201808중순,건고추,화건,30 kg,상품,349952.333333333,605000.0,3.0,여름,,30.0,,original,2,2018-08-02
1381,2018,08,중순,201808중순,대파,대파(일반),1키로단,상,1538.05555555555,1843.125,3.0,여름,15244.363901830171,1.0,0.0,original,2,2018-08-02
928,2018,08,중순,201808중순,상추,청,100 g,상품,1157.66666666666,1223.0,3.0,여름,12460.551889573482,0.1,0.0,original,2,2018-08-02
475,2018,08,중순,201808중순,배,신고,10 개,상품,35257.6666666666,28464.0,3.0,여름,4738.5591807321,5.0,0.0,original,2,2018-08-02
1079,2018,08,중순,201808중순,배추,배추,10키로망대,상,10555.0324074074,16234.625,3.0,여름,0.0,10.0,0.0,original,2,2018-08-02
173,2018,08,중순,201808중순,사과,후지,10 개,상품,25584.0,20956.0,3.0,여름,6619.410120957269,3.0,0.0,original,2,2018-08-02
23,2018,08,하순,201808하순,건고추,화건,30 kg,상품,348927.666666666,600000.0,1.0,여름,,30.0,,original,3,2018-08-03
325,2018,08,하순,201808하순,감자,감자 수미,20키로상자,상,20281.9259259259,42553.9,1.0,여름,9906.38461664395,20.0,0.0,original,3,2018-08-03
1382,2018,08,하순,201808하순,대파,대파(일반),1키로단,상,1759.92592592592,2981.1,1.0,여름,16083.566953632313,1.0,0.0,original,3,2018-08-03
627,2018,08,하순,201808하순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0,1.0,여름,,20.0,0.0,average,3,2018-08-03
1231,2018,08,하순,201808하순,양파,양파,1키로,상,975.196296296296,809.9,1.0,여름,0.0,1.0,0.0,original,3,2018-08-03
476,2018,08,하순,201808하순,배,신고,10 개,상품,33252.6666666666,28192.0,1.0,여름,7772.066897145479,5.0,0.0,original,3,2018-08-03
1080,2018,08,하순,201808하순,배추,배추,10키로망대,상,11641.4629629629,17582.9,1.0,여름,0.0,10.0,0.0,original,3,2018-08-03
174,2018,08,하순,201808하순,사과,후지,10 개,상품,25163.6666666666,21807.0,1.0,여름,3959.721730852604,3.0,0.0,original,3,2018-08-03
778,2018,08,하순,201808하순,무,무,20키로상자,상,27820.6,27820.6,1.0,여름,0.0,20.0,0.0,average,3,2018-08-03
929,2018,08,하순,201808하순,상추,청,100 g,상품,1162.33333333333,1556.0,1.0,여름,13708.044461499692,0.1,0.0,original,3,2018-08-03
175,2018,09,상순,201809상순,사과,후지,10 개,상품,,21299.0,2.0,가을,2834.6277607374473,3.0,0.0,original,1,2018-09-01
1232,2018,09,상순,201809상순,양파,양파,1키로,상,996.134259259259,789.875,2.0,가을,0.0,1.0,0.0,original,1,2018-09-01
930,2018,09,상순,201809상순,상추,청,100 g,상품,1239.33333333333,1908.0,2.0,가을,16987.918558350742,0.1,0.0,original,1,2018-09-01
24,2018,09,상순,201809상순,건고추,화건,30 kg,상품,405678.666666666,771633.0,2.0,가을,,30.0,,original,1,2018-09-01
477,2018,09,상순,201809상순,배,신고,10 개,상품,31970.6666666666,26699.0,2.0,가을,21390.71822373446,5.0,0.0,original,1,2018-09-01
1081,2018,09,상순,201809상순,배추,배추,10키로망대,상,11337.4583333333,10922.25,2.0,가을,0.0,10.0,0.0,original,1,2018-09-01
779,2018,09,상순,201809상순,무,무,20키로상자,상,22825.625,22825.625,2.0,가을,0.0,20.0,0.0,average,1,2018-09-01
326,2018,09,상순,201809상순,감자,감자 수미,20키로상자,상,20210.3888888888,40545.0,2.0,가을,9139.195634969696,20.0,0.0,original,1,2018-09-01
1383,2018,09,상순,201809상순,대파,대파(일반),1키로단,상,1640.35185185185,2997.375,2.0,가을,15282.848180731857,1.0,0.0,original,1,2018-09-01
628,2018,09,상순,201809상순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0,2.0,가을,,20.0,0.0,average,1,2018-09-01
176,2018,09,중순,201809중순,사과,홍로,10 개,상품,22201.3333333333,26228.0,1.0,가을,21487.90688060808,3.0,0.0,original,2,2018-09-02
1384,2018,09,중순,201809중순,대파,대파(일반),1키로단,상,1738.30621693121,2670.66666666666,1.0,가을,12331.977566340445,1.0,0.0,original,2,2018-09-02
780,2018,09,중순,201809중순,무,무,20키로상자,상,21872.5555555555,21872.5555555555,1.0,가을,0.0,20.0,0.0,average,2,2018-09-02
1082,2018,09,중순,201809중순,배추,배추,10키로망대,상,10195.5343915343,9809.88888888888,1.0,가을,0.0,10.0,0.0,original,2,2018-09-02
629,2018,09,중순,201809중순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0,1.0,가을,,20.0,0.0,average,2,2018-09-02
1233,2018,09,중순,201809중순,양파,양파,1키로,상,1024.30793650793,764.333333333333,1.0,가을,0.0,1.0,0.0,original,2,2018-09-02
327,2018,09,중순,201809중순,감자,감자 수미,20키로상자,상,20119.7071428571,40888.3333333333,1.0,가을,110439.67418564986,20.0,0.0,original,2,2018-09-02
478,2018,09,중순,201809중순,배,신고,10 개,상품,29951.3333333333,35206.0,1.0,가을,17553.5585576753,5.0,0.0,original,2,2018-09-02
931,2018,09,중순,201809중순,상추,청,100 g,상품,1181.33333333333,2071.0,1.0,가을,9310.768937608844,0.1,0.0,original,2,2018-09-02
25,2018,09,중순,201809중순,건고추,화건,30 kg,상품,399555.666666666,670800.0,1.0,가을,,30.0,,original,2,2018-09-02
1083,2018,09,하순,201809하순,배추,배추,10키로망대,상,8667.19576719576,7212.4,5.0,가을,0.0,10.0,0.0,original,3,2018-09-03
630,2018,09,하순,201809하순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0,5.0,가을,,20.0,0.0,average,3,2018-09-03
479,2018,09,하순,201809하순,배,신고,10 개,상품,30185.6666666666,36263.0,5.0,가을,17483.638334898165,5.0,0.0,original,3,2018-09-03
1385,2018,09,하순,201809하순,대파,대파(일반),1키로단,상,1627.32804232804,2904.0,5.0,가을,11420.218530276989,1.0,0.0,original,3,2018-09-03
1234,2018,09,하순,201809하순,양파,양파,1키로,상,1012.33333333333,717.6,5.0,가을,0.0,1.0,,original,3,2018-09-03
177,2018,09,하순,201809하순,사과,홍로,10 개,상품,21663.3333333333,26219.0,5.0,가을,19791.11339700512,3.0,0.0,original,3,2018-09-03
781,2018,09,하순,201809하순,무,무,20키로상자,상,21683.0,21683.0,5.0,가을,0.0,20.0,0.0,average,3,2018-09-03
328,2018,09,하순,201809하순,감자,감자 수미,20키로상자,상,20534.7724867724,43794.2,5.0,가을,10846.624751160238,20.0,0.0,original,3,2018-09-03
26,2018,09,하순,201809하순,건고추,화건,30 kg,상품,401381.0,651067.0,5.0,가을,,30.0,,original,3,2018-09-03
932,2018,09,하순,201809하순,상추,청,100 g,상품,958.333333333333,1634.0,5.0,가을,7794.719116612293,0.1,0.0,original,3,2018-09-03
480,2018,10,상순,201810상순,배,신고,10 개,상품,30057.3333333333,35528.0,3.0,가을,18930.06045245914,5.0,0.0,original,1,2018-10-01
1235,2018,10,상순,201810상순,양파,양파,1키로,상,1048.71574074074,807.888888888888,3.0,가을,0.0,1.0,0.0,original,1,2018-10-01
631,2018,10,상순,201810상순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0,3.0,가을,,20.0,0.0,average,1,2018-10-01
329,2018,10,상순,201810상순,감자,감자 수미,20키로상자,상,19225.574074074,39750.7777777777,3.0,가을,9115.32175647971,20.0,0.0,original,1,2018-10-01
1386,2018,10,상순,201810상순,대파,대파(일반),1키로단,상,1665.94907407407,2809.44444444444,3.0,가을,12711.679003073737,1.0,0.0,original,1,2018-10-01
178,2018,10,상순,201810상순,사과,홍로,10 개,상품,20847.6666666666,25411.0,3.0,가을,16400.73139565866,3.0,0.0,original,1,2018-10-01
933,2018,10,상순,201810상순,상추,청,100 g,상품,842.0,1410.0,3.0,가을,8925.302365859483,0.1,0.0,original,1,2018-10-01
27,2018,10,상순,201810상순,건고추,화건,30 kg,상품,398889.0,628017.0,3.0,가을,,30.0,,original,1,2018-10-01
1084,2018,10,상순,201810상순,배추,배추,10키로망대,상,7084.73611111111,6274.66666666666,3.0,가을,0.0,10.0,0.0,original,1,2018-10-01
782,2018,10,상순,201810상순,무,무,20키로상자,상,15611.2222222222,15611.2222222222,3.0,가을,0.0,20.0,0.0,average,1,2018-10-01
330,2018,10,중순,201810중순,감자,감자 수미,20키로상자,상,19836.75,38609.5555555555,1.0,가을,48255.91857294111,20.0,0.0,original,2,2018-10-02
632,2018,10,중순,201810중순,깐마늘(국산),깐마늘(국산),20 kg,상품,119714.0,119714.0,1.0,가을,,20.0,0.0,average,2,2018-10-02
1236,2018,10,중순,201810중순,양파,양파,1키로,상,1019.03703703703,708.0,1.0,가을,0.0,1.0,0.0,original,2,2018-10-02
28,2018,10,중순,201810중순,건고추,화건,30 kg,상품,396270.0,616000.0,1.0,가을,,30.0,,original,2,2018-10-02
934,2018,10,중순,201810중순,상추,청,100 g,상품,810.666666666666,1037.0,1.0,가을,11661.98688999866,0.1,0.0,original,2,2018-10-02
1387,2018,10,중순,201810중순,대파,대파(일반),1키로단,상,1301.80555555555,1848.77777777777,1.0,가을,13262.076379021142,1.0,0.0,original,2,2018-10-02
481,2018,10,중순,201810중순,배,신고,10 개,상품,29397.0,33137.0,1.0,가을,18313.822183668442,5.0,0.0,original,2,2018-10-02
783,2018,10,중순,201810중순,무,무,20키로상자,상,12331.8888888888,12331.8888888888,1.0,가을,0.0,20.0,0.0,average,2,2018-10-02
1085,2018,10,중순,201810중순,배추,배추,10키로망대,상,3897.27314814814,5449.11111111111,1.0,가을,0.0,10.0,0.0,original,2,2018-10-02
179,2018,10,중순,201810중순,사과,홍로,10 개,상품,19957.0,22474.0,1.0,가을,14061.99072724433,3.0,0.0,original,2,2018-10-02
180,2018,10,하순,201810하순,사과,후지,10 개,상품,,22336.0,2.0,가을,23376.410394244256,3.0,0.0,original,3,2018-10-03
1237,2018,10,하순,201810하순,양파,양파,1키로,상,1011.81481481481,713.777777777777,2.0,가을,0.0,1.0,0.0,original,3,2018-10-03
482,2018,10,하순,201810하순,배,신고,10 개,상품,28426.6666666666,33051.0,2.0,가을,17233.186356653157,5.0,0.0,original,3,2018-10-03
1388,2018,10,하순,201810하순,대파,대파(일반),1키로단,상,1256.75185185185,1907.77777777777,2.0,가을,7482.779030905223,1.0,0.0,original,3,2018-10-03
1086,2018,10,하순,201810하순,배추,배추,10키로망대,상,3537.95185185185,5499.88888888888,2.0,가을,0.0,10.0,0.0,original,3,2018-10-03
633,2018,10,하순,201810하순,깐마늘(국산),깐마늘(국산),20 kg,상품,122375.0,122375.0,2.0,가을,,20.0,0.0,average,3,2018-10-03
331,2018,10,하순,201810하순,감자,감자 수미,20키로상자,상,20383.8407407407,38498.5555555555,2.0,가을,10217.899073425193,20.0,0.0,original,3,2018-10-03
29,2018,10,하순,201810하순,건고추,화건,30 kg,상품,394333.333333333,608500.0,2.0,가을,,30.0,,original,3,2018-10-03
784,2018,10,하순,201810하순,무,무,20키로상자,상,8466.33333333333,8466.33333333333,2.0,가을,0.0,20.0,0.0,average,3,2018-10-03
935,2018,10,하순,201810하순,상추,청,100 g,상품,814.333333333333,935.0,2.0,가을,9028.757702913343,0.1,0.0,original,3,2018-10-03
483,2018,11,상순,201811상순,배,신고,10 개,상품,27857.6666666666,33505.0,1.0,가을,17701.46021370311,5.0,0.0,original,1,2018-11-01
1087,2018,11,상순,201811상순,배추,배추,10키로망대,상,3962.22685185185,5468.77777777777,1.0,가을,0.0,10.0,0.0,original,1,2018-11-01
30,2018,11,상순,201811상순,건고추,화건,30 kg,상품,392666.666666666,593857.0,1.0,가을,,30.0,,original,1,2018-11-01
936,2018,11,상순,201811상순,상추,청,100 g,상품,761.0,831.0,1.0,가을,8609.680001095114,0.1,0.0,original,1,2018-11-01
181,2018,11,상순,201811상순,사과,후지,10 개,상품,19883.0,21791.0,1.0,가을,20738.150103098196,3.0,0.0,original,1,2018-11-01
634,2018,11,상순,201811상순,깐마늘(국산),깐마늘(국산),20 kg,상품,123357.0,123357.0,1.0,가을,,20.0,0.0,average,1,2018-11-01
332,2018,11,상순,201811상순,감자,감자 수미,20키로상자,상,22684.6481481481,43583.2222222222,1.0,가을,10839.596960475183,20.0,0.0,original,1,2018-11-01
1389,2018,11,상순,201811상순,대파,대파(일반),1키로단,상,1287.66666666666,1852.44444444444,1.0,가을,10149.061357133089,1.0,0.0,original,1,2018-11-01
1238,2018,11,상순,201811상순,양파,양파,1키로,상,1054.29166666666,724.111111111111,1.0,가을,0.0,1.0,0.0,original,1,2018-11-01
785,2018,11,상순,201811상순,무,무,20키로상자,상,6862.44444444444,6862.44444444444,1.0,가을,0.0,20.0,0.0,average,1,2018-11-01
937,2018,11,중순,201811중순,상추,청,100 g,상품,778.0,759.0,2.0,가을,7176.073527248986,0.1,0.0,original,2,2018-11-02
786,2018,11,중순,201811중순,무,무,20키로상자,상,5770.25,5770.25,2.0,가을,0.0,20.0,0.0,average,2,2018-11-02
182,2018,11,중순,201811중순,사과,후지,10 개,상품,19865.3333333333,22815.0,2.0,가을,18683.55455840753,3.0,0.0,original,2,2018-11-02
333,2018,11,중순,201811중순,감자,감자 수미,20키로상자,상,23339.4768518518,42668.375,2.0,가을,94131.03868714003,20.0,0.0,original,2,2018-11-02
31,2018,11,중순,201811중순,건고추,화건,30 kg,상품,391208.333333333,586000.0,2.0,가을,,30.0,,original,2,2018-11-02
1390,2018,11,중순,201811중순,대파,대파(일반),1키로단,상,1532.22685185185,1827.75,2.0,가을,11891.420217087914,1.0,0.0,original,2,2018-11-02
1239,2018,11,중순,201811중순,양파,양파,1키로,상,1036.49074074074,719.625,2.0,가을,0.0,1.0,0.0,original,2,2018-11-02
484,2018,11,중순,201811중순,배,신고,10 개,상품,27793.6666666666,33602.0,2.0,가을,18587.624746051813,5.0,0.0,original,2,2018-11-02
