시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
201906상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201906중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201906하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201907상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201907중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201907하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201908상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201908중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201908하순,건고추,햇산화건,중품,30 kg,403999.9999999997,442031.0000000001,1.0,1.0
201909상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201909중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201909하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201910상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201910중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201910하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201911상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201911중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201911하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201912상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201912중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201912하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202001상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202001중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202001하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202002상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202002중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202002하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202003상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202003중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202003하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202004상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202004중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202004하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202005상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202005중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202005하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202006상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202006중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202006하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202007상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202007중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202007하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202008상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202008중순,건고추,햇산화건,중품,30 kg,1.0,812439.9999999994,1.0,1.0
202008하순,건고추,햇산화건,중품,30 kg,420676.9999999997,856071.0000000005,1.0,1.0
202009상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202009중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202009하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202010상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202010중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202010하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202011상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202011중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202011하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202012상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202012중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202012하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202101상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202101중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202101하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202102상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202102중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202102하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202103상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202103중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202103하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202104상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202104중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202104하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202105상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202105중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202105하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202106상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202106중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202106하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202107상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202107중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202107하순,건고추,햇산화건,중품,30 kg,1.0,601999.9999999998,1.0,1.0
202108상순,건고추,햇산화건,중품,30 kg,1.0,597785.9999999995,1.0,1.0
202108중순,건고추,햇산화건,중품,30 kg,1.0,570999.9999999995,1.0,1.0
202108하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202109상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202109중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202109하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202110상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202110중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202110하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202111상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202111중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202111하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202112상순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202112중순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
202112하순,건고추,햇산화건,중품,30 kg,1.0,1.0,1.0,1.0
201801상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201801중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201801하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201802상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201802중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201802하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201803상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201803중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201803하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201804상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201804중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201804하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201805상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201805중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201805하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201806상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201806중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201806하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201807상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201807중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201807하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201808상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201808중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201808하순,건고추,햇산화건,상품,30 kg,403609.6666666663,823277.9999999997,1.0,1.0
201809상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201809중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201809하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201810상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201810중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201810하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201811상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201811중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201811하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201812상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201812중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201812하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201901상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201901중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201901하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201902상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201902중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201902하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201903상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201903중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201903하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201904상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201904중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201904하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201905상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201905중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201905하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201906상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201906중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201906하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201907상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201907중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201907하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201908상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201908중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201908하순,건고추,햇산화건,상품,30 kg,449661.6666666662,488124.9999999999,1.0,1.0
201909상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201909중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201909하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201910상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201910중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201910하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201911상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201911중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201911하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201912상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201912중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201912하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202001상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202001중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202001하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202002상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202002중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202002하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202003상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202003중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202003하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202004상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202004중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202004하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202005상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202005중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202005하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202006상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202006중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202006하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202007상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202007중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202007하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202008상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202008중순,건고추,햇산화건,상품,30 kg,1.0,864107.0000000007,1.0,1.0
202008하순,건고추,햇산화건,상품,30 kg,466703.3333333327,918513.9999999997,1.0,1.0
202009상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202009중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202009하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202010상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202010중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202010하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202011상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202011중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202011하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202012상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202012중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202012하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202101상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202101중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202101하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202102상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202102중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202102하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202103상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202103중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202103하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202104상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202104중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202104하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202105상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202105중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202105하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202106상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202106중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202106하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202107상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202107중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202107하순,건고추,햇산화건,상품,30 kg,1.0,652000.0000000006,1.0,1.0
202108상순,건고추,햇산화건,상품,30 kg,1.0,649429.0000000003,1.0,1.0
202108중순,건고추,햇산화건,상품,30 kg,1.0,622582.9999999995,1.0,1.0
202108하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202109상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202109중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202109하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202110상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202110중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202110하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202111상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202111중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202111하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202112상순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202112중순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
202112하순,건고추,햇산화건,상품,30 kg,1.0,1.0,1.0,1.0
201801상순,건고추,양건,중품,30 kg,415476.333333333,669999.9999999998,1.0,1.0
201801중순,건고추,양건,중품,30 kg,415166.6666666658,669999.9999999998,1.0,1.0
201801하순,건고추,양건,중품,30 kg,414333.3333333329,669999.9999999998,1.0,1.0
201802상순,건고추,양건,중품,30 kg,414333.3333333329,669999.9999999998,1.0,1.0
201802중순,건고추,양건,중품,30 kg,412666.66666666575,669999.9999999998,1.0,1.0
201802하순,건고추,양건,중품,30 kg,412666.66666666575,660833.0000000001,1.0,1.0
201803상순,건고추,양건,중품,30 kg,412666.66666666575,639999.9999999998,1.0,1.0
201803중순,건고추,양건,중품,30 kg,411416.66666666616,649999.9999999998,1.0,1.0
201803하순,건고추,양건,중품,30 kg,405555.6666666658,649999.9999999998,1.0,1.0
201804상순,건고추,양건,중품,30 kg,403666.66666666593,649999.9999999998,1.0,1.0
201804중순,건고추,양건,중품,30 kg,399856.9999999998,649999.9999999998,1.0,1.0
201804하순,건고추,양건,중품,30 kg,395142.99999999994,649999.9999999998,1.0,1.0
201805상순,건고추,양건,중품,30 kg,394666.66666666605,649999.9999999998,1.0,1.0
201805중순,건고추,양건,중품,30 kg,392833.3333333332,649999.9999999998,1.0,1.0
201805하순,건고추,양건,중품,30 kg,392666.6666666657,649999.9999999998,1.0,1.0
201806상순,건고추,양건,중품,30 kg,392666.6666666657,656319.9999999997,1.0,1.0
201806중순,건고추,양건,중품,30 kg,391666.6666666658,661628.9999999994,1.0,1.0
201806하순,건고추,양건,중품,30 kg,391666.6666666658,653299.9999999994,1.0,1.0
201807상순,건고추,양건,중품,30 kg,393333.33333333296,653299.9999999994,1.0,1.0
201807중순,건고추,양건,중품,30 kg,393750.00000000023,652674.9999999998,1.0,1.0
201807하순,건고추,양건,중품,30 kg,389391.6666666659,643786.0000000005,1.0,1.0
201808상순,건고추,양건,중품,30 kg,391916.66666666605,662031.0000000005,1.0,1.0
201808중순,건고추,양건,중품,30 kg,385452.33333333314,681249.9999999998,1.0,1.0
201808하순,건고추,양건,중품,30 kg,378999.3333333329,675000.0,1.0,1.0
201809상순,건고추,양건,중품,30 kg,438523.66666666616,796632.9999999995,1.0,1.0
201809중순,건고추,양건,중품,30 kg,436999.9999999998,708299.9999999994,1.0,1.0
201809하순,건고추,양건,중품,30 kg,439381.00000000023,691400.0000000005,1.0,1.0
201810상순,건고추,양건,중품,30 kg,436888.99999999965,668866.9999999994,1.0,1.0
201810중순,건고추,양건,중품,30 kg,432999.9999999998,647599.9999999994,1.0,1.0
201810하순,건고추,양건,중품,30 kg,430148.33333333273,643850.0000000002,1.0,1.0
201811상순,건고추,양건,중품,30 kg,427333.3333333331,638314.0000000003,1.0,1.0
201811중순,건고추,양건,중품,30 kg,425875.0000000002,637600.0000000006,1.0,1.0
201811하순,건고추,양건,중품,30 kg,425666.6666666657,636524.9999999998,1.0,1.0
201812상순,건고추,양건,중품,30 kg,424476.3333333334,631999.9999999994,1.0,1.0
201812중순,건고추,양건,중품,30 kg,421682.3333333332,633999.9999999998,1.0,1.0
201812하순,건고추,양건,중품,30 kg,417958.33333333273,633999.9999999998,1.0,1.0
201901상순,건고추,양건,중품,30 kg,415476.333333333,631356.9999999997,1.0,1.0
201901중순,건고추,양건,중품,30 kg,415166.6666666658,625000.0000000002,1.0,1.0
201901하순,건고추,양건,중품,30 kg,414333.3333333329,612777.9999999998,1.0,1.0
201902상순,건고추,양건,중품,30 kg,414333.3333333329,610000.0,1.0,1.0
201902중순,건고추,양건,중품,30 kg,412666.66666666575,610624.9999999995,1.0,1.0
201902하순,건고추,양건,중품,30 kg,412666.66666666575,614999.9999999997,1.0,1.0
201903상순,건고추,양건,중품,30 kg,412666.66666666575,614999.9999999997,1.0,1.0
201903중순,건고추,양건,중품,30 kg,411416.66666666616,614999.9999999997,1.0,1.0
201903하순,건고추,양건,중품,30 kg,405555.6666666658,613570.9999999998,1.0,1.0
201904상순,건고추,양건,중품,30 kg,403666.66666666593,610000.0,1.0,1.0
201904중순,건고추,양건,중품,30 kg,399856.9999999998,610000.0,1.0,1.0
